customer_id,signup_date,age,gender,region,plan_type,monthly_fee,usage_hours,support_calls,late_payments,contract_months,device_type,payment_method,satisfaction_score,churn
CUST-01123,2023-12-28,74.0,Male,Daejeon,Standard,53663.0,33.4,0.0,1,12,iOS,Mobile,2.0,1
CUST-01124,2025-11-04,36.0,Female,Seoul,Basic,68941.0,47.7,2.0,1,12,Android,Card,5.0,0
CUST-01125,2025-10-17,44.0,Female,Incheon,Basic,45845.0,34.4,2.0,1,12,iOS,Mobile,5.0,0
CUST-01126,2023-07-02,40.0,Female,Seoul,Standard,61191.0,18.8,,1,12,iOS,VirtualAccount,5.0,0
CUST-01127,2025-05-21,35.0,Female,Incheon,Premium,37596.0,25.1,1.0,1,1,Android,Card,5.0,0
CUST-01128,2026-02-23,36.0,Male,Daegu,Premium,118085.0,23.3,0.0,2,12,iOS,VirtualAccount,3.0,1
CUST-01129,2026-04-22,32.0,Male,Seoul,Standard,63351.0,58.4,0.0,2,6,Android,BankTransfer,5.0,0
CUST-01130,2025-08-29,,Female,Seoul,Basic,75341.0,19.8,3.0,2,24,Android,BankTransfer,5.0,0
CUST-01131,2025-04-28,28.0,Female,Daegu,Premium,43020.0,20.8,0.0,2,6,Android,BankTransfer,1.0,1
CUST-01132,2023-06-29,45.0,Female,Busan,Premium,68332.0,44.2,0.0,0,12,iOS,VirtualAccount,2.0,1
CUST-01133,2024-04-23,37.0,Female,Busan,Basic,56045.0,76.0,1.0,0,3,Android,BankTransfer,3.0,0
CUST-01134,2025-04-06,48.0,Female,Seoul,Premium,37621.0,14.1,0.0,2,12,Android,VirtualAccount,4.0,0
CUST-01135,2024-10-21,50.0,Female,Daejeon,Standard,99272.0,16.3,0.0,3,12,Android,VirtualAccount,5.0,0
CUST-01136,2024-07-29,38.0,Male,Busan,Basic,73588.0,26.5,2.0,1,12,Android,Mobile,4.0,0
CUST-01137,2026-02-02,54.0,Female,Seoul,Basic,82691.0,60.9,4.0,0,12,iOS,VirtualAccount,4.0,0
CUST-01138,2023-08-11,32.0,Male,Seoul,Premium,58071.0,43.3,0.0,0,12,iOS,Card,5.0,0
CUST-01139,2025-09-16,55.0,Male,Seoul,Standard,49439.0,64.9,2.0,1,24,Android,BankTransfer,2.0,0
CUST-01140,2025-01-20,50.0,Female,Daegu,Basic,60239.0,36.7,1.0,0,12,iOS,Card,5.0,0
CUST-01141,2023-04-25,41.0,Male,Seoul,Basic,80443.0,41.1,1.0,0,12,Android,Card,4.0,1
CUST-01142,2024-02-15,64.0,Female,Daejeon,Basic,67282.0,146.0,1.0,2,12,iOS,Card,5.0,0
CUST-01143,2024-02-28,34.0,Female,Incheon,Basic,58201.0,53.7,1.0,2,24,iOS,Card,2.0,0
CUST-01144,2026-03-13,18.0,Female,Daejeon,Basic,50569.0,15.3,2.0,2,24,Web,VirtualAccount,5.0,0
CUST-01145,2024-05-12,20.0,Female,Seoul,Standard,74477.0,25.7,2.0,0,24,Android,VirtualAccount,2.0,0
CUST-01146,2024-10-12,44.0,Female,Seoul,Basic,64610.0,59.2,2.0,0,24,Android,VirtualAccount,5.0,0
CUST-01147,2024-12-26,35.0,Female,Seoul,Premium,67259.0,27.8,3.0,0,6,Android,Card,3.0,0
CUST-01148,2025-06-14,37.0,Male,Daejeon,Premium,68361.0,38.3,5.0,1,3,Android,Mobile,1.0,1
CUST-01149,2025-07-15,39.0,Female,Daejeon,Premium,63461.0,37.6,0.0,0,12,Web,Mobile,1.0,0
CUST-01150,2025-12-31,44.0,Female,Seoul,Standard,110567.0,67.3,1.0,0,12,Android,VirtualAccount,1.0,0
CUST-01151,2025-11-16,26.0,Female,Seoul,Standard,71912.0,66.5,2.0,0,24,iOS,Card,1.0,0
CUST-01152,2024-05-20,35.0,Female,Busan,Standard,64971.0,37.1,0.0,0,24,iOS,Card,1.0,0
CUST-01153,2025-09-18,50.0,Female,Busan,Standard,66582.0,36.1,5.0,0,12,iOS,BankTransfer,5.0,0
CUST-01154,2023-10-11,33.0,Female,Seoul,Basic,58588.0,21.1,0.0,0,12,iOS,BankTransfer,4.0,0
CUST-01155,2023-05-05,44.0,Female,Daegu,Premium,71603.0,117.4,2.0,0,12,Android,Mobile,3.0,0
CUST-01156,2026-05-10,36.0,Female,Daejeon,Premium,23310.0,30.7,4.0,0,24,Android,VirtualAccount,2.0,0
CUST-01157,2023-07-01,18.0,Female,Seoul,Basic,49356.0,41.6,3.0,0,12,Android,Card,1.0,0
CUST-01158,2023-07-21,24.0,Female,Busan,Basic,68588.0,16.0,3.0,1,12,Android,Mobile,4.0,0
CUST-01159,2023-08-27,43.0,Male,Incheon,Standard,73048.0,36.1,1.0,0,24,Android,BankTransfer,,0
CUST-01160,2023-10-07,57.0,Female,Busan,Standard,87581.0,32.1,3.0,1,24,iOS,Mobile,4.0,0
CUST-01161,2024-09-04,69.0,Female,Incheon,Premium,63409.0,72.9,2.0,0,6,iOS,Card,4.0,0
CUST-01162,2025-08-16,34.0,Male,Incheon,Standard,23987.0,25.0,4.0,1,3,Android,VirtualAccount,3.0,0
CUST-01163,2025-03-20,53.0,Female,Daejeon,Standard,82039.0,28.3,1.0,0,12,Android,Card,4.0,0
CUST-01164,2025-06-19,28.0,Male,Seoul,Premium,78081.0,7.8,1.0,0,6,Android,Card,5.0,0
CUST-01165,2023-02-09,46.0,Female,Seoul,Standard,37665.0,22.0,2.0,2,3,iOS,Mobile,5.0,0
CUST-01166,2024-06-01,46.0,Female,Seoul,Basic,65043.0,53.0,1.0,1,12,Android,VirtualAccount,3.0,0
CUST-01167,2024-02-02,28.0,Female,Busan,Basic,41460.0,22.6,1.0,1,6,iOS,Mobile,2.0,0
CUST-01168,2025-07-13,,Male,Seoul,Standard,54544.0,13.9,2.0,0,24,Android,Card,5.0,0
CUST-01169,2025-10-28,48.0,Male,Seoul,Basic,25054.0,18.7,0.0,1,12,iOS,Mobile,2.0,0
CUST-01170,2023-11-09,43.0,Male,Daegu,Standard,48118.0,53.7,3.0,1,3,iOS,BankTransfer,1.0,0
CUST-01171,2026-02-21,24.0,Male,Daegu,Basic,48449.0,17.1,0.0,1,1,Android,,4.0,0
CUST-01172,2025-05-21,36.0,Female,Seoul,Premium,49210.0,19.5,0.0,0,12,iOS,BankTransfer,1.0,0
CUST-01173,2026-01-20,63.0,Female,Seoul,Standard,81409.0,56.1,2.0,0,12,Android,Mobile,3.0,0
CUST-01174,2024-05-21,52.0,Male,Daejeon,Basic,87138.0,20.3,0.0,1,12,Android,Card,4.0,0
CUST-01175,2025-07-30,37.0,Female,Seoul,Premium,86130.0,23.4,0.0,0,12,iOS,Card,1.0,0
CUST-01176,2023-08-03,56.0,Female,Daegu,Basic,57230.0,50.6,3.0,0,12,Android,BankTransfer,1.0,0
CUST-01177,2025-10-10,44.0,Female,Busan,Standard,41869.0,20.3,0.0,2,6,Android,VirtualAccount,1.0,0
CUST-01178,2024-04-25,38.0,Female,Incheon,Basic,49961.0,15.2,4.0,2,6,iOS,Card,2.0,1
CUST-01179,2023-11-15,30.0,Male,Incheon,Premium,36478.0,21.9,2.0,2,12,Android,Mobile,5.0,0
CUST-01180,2023-07-01,43.0,Female,Busan,Standard,67261.0,18.1,1.0,0,1,Android,VirtualAccount,1.0,1
CUST-01181,2024-04-16,50.0,Male,Seoul,Standard,49191.0,24.4,4.0,2,6,iOS,Card,2.0,0
CUST-01182,2025-07-20,18.0,Female,Incheon,Standard,83627.0,27.3,2.0,3,6,Android,Mobile,3.0,1
CUST-01183,2024-01-25,39.0,Male,Busan,Premium,75393.0,21.1,5.0,0,12,Web,VirtualAccount,4.0,0
CUST-01184,2025-03-04,27.0,Male,Daegu,Basic,44319.0,49.4,1.0,1,3,Android,Card,3.0,0
CUST-01185,2025-04-04,47.0,Female,Busan,Premium,32371.0,16.1,1.0,1,12,iOS,Card,4.0,0
CUST-01186,2023-05-19,18.0,Male,Busan,Basic,81131.0,47.7,3.0,0,1,Android,Mobile,3.0,0
CUST-01187,2025-11-09,18.0,Female,Daegu,Premium,80724.0,57.5,2.0,0,12,Android,VirtualAccount,4.0,0
CUST-01188,2023-02-11,32.0,Female,Seoul,Premium,71096.0,18.8,3.0,0,24,Android,Mobile,3.0,0
CUST-01189,2026-01-07,44.0,Female,Seoul,Standard,63490.0,71.7,1.0,0,3,Android,Mobile,4.0,0
CUST-01190,2024-10-22,65.0,Female,Seoul,Basic,43601.0,16.3,2.0,0,12,Android,Card,3.0,0
CUST-01191,2024-05-18,54.0,Female,Incheon,Premium,67910.0,21.5,1.0,1,12,Android,Mobile,5.0,1
CUST-01192,2023-02-10,45.0,Female,Daejeon,Standard,67415.0,45.8,2.0,1,3,iOS,Card,2.0,1
CUST-01193,2023-08-25,32.0,Female,Daegu,Basic,49990.0,13.5,2.0,0,24,Web,BankTransfer,3.0,0
CUST-01194,2024-04-08,28.0,Male,Seoul,Standard,60971.0,38.1,4.0,0,12,Android,Mobile,3.0,0
CUST-01195,2023-03-09,40.0,Male,Seoul,Basic,51425.0,18.9,2.0,0,6,Android,VirtualAccount,1.0,0
CUST-01196,2023-03-29,38.0,Male,Busan,Standard,81962.0,27.5,2.0,0,12,Android,VirtualAccount,5.0,0
CUST-01197,2024-07-14,47.0,Male,Daejeon,Basic,59963.0,20.8,2.0,2,3,iOS,VirtualAccount,5.0,0
CUST-01198,2023-01-21,41.0,Male,Seoul,Premium,60719.0,6.8,4.0,3,24,Android,BankTransfer,3.0,0
CUST-01199,2024-05-14,38.0,Male,Daejeon,Basic,60939.0,39.0,2.0,1,12,Android,Mobile,4.0,0
CUST-01200,2024-12-11,41.0,Male,Daegu,Basic,78376.0,20.3,3.0,1,12,Web,BankTransfer,1.0,0
CUST-00387,2026-04-25,45.0,Male,Incheon,Premium,70641.0,44.8,2.0,1,3,Web,VirtualAccount,1.0,0
CUST-01138,2023-08-11,32.0,Male,Seoul,Premium,58071.0,43.3,0.0,0,12,iOS,Card,5.0,0
CUST-00631,2026-04-26,41.0,Female,Busan,Standard,46546.0,64.5,1.0,0,6,iOS,BankTransfer,1.0,0
CUST-01009,2023-06-15,,Female,Seoul,Standard,73568.0,39.3,,0,3,iOS,VirtualAccount,5.0,0
CUST-00981,2024-01-16,34.0,Male,Seoul,Standard,38706.0,34.4,1.0,0,1,Android,VirtualAccount,5.0,0
CUST-00942,2025-09-22,24.0,Male,Busan,Basic,69002.0,50.7,4.0,0,24,Android,Card,1.0,1
CUST-00599,2023-07-30,65.0,Male,Seoul,Basic,31486.0,27.7,1.0,1,24,iOS,BankTransfer,1.0,0
CUST-00988,2024-12-05,30.0,Female,Busan,Premium,73029.0,50.8,3.0,0,6,Android,BankTransfer,5.0,0
