order_id,order_date,distance_km,traffic_index,stop_count,driver_experience_years,region,weather,vehicle_type,service_level,package_type,delivery_fee,departure_hour,delivery_time_min
ORD-20261201,2026-04-22,6.97,60.5,5,2.4,Busan,clear,van,normal,small,2857.0,6,84.2
ORD-20261202,2026-08-03,20.69,37.1,1,3.1,Seoul,cloudy,motorbike,normal,medium,4316.0,15,86.1
ORD-20261203,2026-04-20,23.49,42.1,2,7.2,Seoul,cloudy,truck,same_day,small|fragile,6542.0,10,76.4
ORD-20261204,2026-04-05,12.26,51.1,2,3.0,Daejeon,clear,truck,express,medium,5862.0,17,85.1
ORD-20261205,2026-04-10,7.94,82.0,6,2.1,Daejeon,clear,van,express,small|fragile,5188.0,16,82.8
ORD-20261206,2026-03-29,6.33,38.0,7,4.2,Daejeon,clear,van,express,medium,6030.0,9,69.6
ORD-20261207,2026-08-02,21.89,53.9,2,4.4,Daegu,clear,motorbike,normal,medium,5323.0,15,100.9
ORD-20261208,2026-07-08,13.17,51.7,9,7.8,Incheon,clear,truck,normal,medium|fragile,5054.0,20,132.9
ORD-20261209,2026-03-07,5.38,67.7,1,4.7,Incheon,rain,van,normal,large,3152.0,12,77.2
ORD-20261210,2026-01-17,30.99,57.7,4,2.4,Daejeon,clear,truck,normal,small|fragile,5996.0,6,133.5
ORD-20261211,2026-03-28,11.54,50.6,6,1.4,Seoul,clear,van,normal,large,4505.0,9,111.9
ORD-20261212,2026-07-05,19.72,66.6,4,6.6,Daegu,cloudy,truck,express,medium,7056.0,8,117.9
ORD-20261213,2026-06-25,7.59,25.6,4,8.7,Incheon,clear,van,normal,medium,3482.0,17,66.1
ORD-20261214,2026-05-24,20.8,62.8,4,0.8,Seoul,clear,van,express,small|fragile,6673.0,12,110.0
ORD-20261215,2026-01-12,44.1,73.0,8,5.9,Daegu,rain,motorbike,normal,medium,8245.0,10,180.7
ORD-20261216,2026-01-06,30.94,46.4,4,5.1,Busan,rain,van,normal,large,5639.0,17,140.4
ORD-20261217,2026-02-03,4.61,66.2,4,7.6,Busan,snow,truck,express,small|fragile,5279.0,8,85.2
ORD-20261218,2026-05-23,17.82,38.8,3,7.1,Seoul,clear,van,same_day,large,6494.0,17,85.1
ORD-20261219,2026-01-15,15.55,81.7,4,2.7,Seoul,clear,truck,normal,medium,4277.0,7,126.1
ORD-20261220,2026-02-03,8.87,63.3,2,5.1,Busan,cloudy,van,normal,small|fragile,3448.0,6,89.4
ORD-20261221,2026-07-07,17.97,71.9,4,7.7,Daegu,clear,van,normal,large|fragile,4881.0,10,101.1
ORD-20261222,2026-04-15,47.13,48.6,5,4.4,Seoul,rain,motorbike,normal,small,6459.0,9,170.7
ORD-20261223,2026-07-06,16.48,34.1,2,1.1,Busan,clear,van,normal,medium,3479.0,17,95.7
ORD-20261224,2026-04-22,57.41,162.8,6,0.2,Daejeon,clear,truck,normal,medium,8455.0,15,177.6
ORD-20261225,2026-04-29,11.3,48.3,6,0.2,Seoul,clear,truck,express,large|fragile,5708.0,6,101.1
ORD-20261226,2026-01-10,30.86,54.1,11,2.7,Seoul,clear,van,normal,small,6802.0,9,169.9
ORD-20261227,2026-07-15,35.73,78.2,8,2.2,Busan,clear,truck,same_day,large,8315.0,21,157.4
ORD-20261228,2026-07-24,31.13,48.6,9,5.7,Seoul,clear,van,normal,large,6676.0,11,144.7
ORD-20261229,2026-02-06,9.91,35.8,6,5.9,Seoul,cloudy,van,normal,large|fragile,4102.0,6,98.4
ORD-20261230,2026-07-09,21.5,66.4,6,8.2,Busan,clear,truck,normal,small|fragile,5124.0,8,133.0
ORD-20261231,2026-01-29,10.68,66.7,5,6.8,Busan,cloudy,motorbike,normal,medium,4246.0,8,101.6
ORD-20261232,2026-05-29,11.51,80.4,1,1.5,Seoul,rain,van,same_day,small,5902.0,9,102.2
ORD-20261233,2026-03-05,34.71,76.1,6,6.3,Daejeon,clear,truck,express,medium,8468.0,20,145.4
ORD-20261234,2026-07-10,51.11,69.6,6,10.5,Daejeon,clear,van,express,small,9623.0,12,162.7
ORD-20261235,2026-01-09,7.94,27.9,5,0.2,Daegu,cloudy,van,normal,large,4190.0,13,90.9
ORD-20261236,2026-01-03,19.92,64.6,6,0.9,Busan,cloudy,truck,same_day,small,7018.0,16,108.4
ORD-20261237,2026-06-19,14.36,46.9,1,1.5,Daegu,rain,van,normal,medium,3734.0,9,107.6
ORD-20261238,2026-05-11,13.44,32.3,5,4.2,Daegu,cloudy,van,express,large,6260.0,14,77.0
ORD-20261239,2026-03-20,16.87,52.0,4,,Seoul,clear,van,same_day,large,6322.0,19,101.9
ORD-20261240,2026-02-08,26.52,60.6,8,1.4,Seoul,rain,van,express,small,7821.0,19,137.9
ORD-20261241,2026-06-10,14.74,81.6,6,5.6,Seoul,cloudy,truck,express,large|fragile,6294.0,13,111.3
ORD-20261242,2026-01-26,19.66,46.9,4,6.3,Daejeon,clear,truck,normal,medium,5394.0,10,91.4
ORD-20261243,2026-04-05,32.74,42.7,8,5.5,Incheon,cloudy,truck,express,medium,8244.0,10,133.1
ORD-20261244,2026-06-12,22.8,31.2,6,4.3,Incheon,clear,truck,normal,medium,5963.0,14,115.4
ORD-20261245,2026-06-30,17.84,60.9,5,5.4,Seoul,clear,truck,express,medium|fragile,7224.0,13,98.6
ORD-20261246,2026-02-02,12.76,81.0,5,5.1,Busan,clear,van,normal,small,3730.0,12,94.0
ORD-20261247,2026-03-08,27.69,39.3,7,4.7,Busan,clear,van,normal,medium,5713.0,13,132.4
ORD-20261248,2026-03-14,39.5,46.3,9,3.0,Busan,clear,van,normal,medium,7512.0,21,165.4
ORD-20261249,2026-05-27,23.44,68.7,10,6.0,Daegu,cloudy,motorbike,normal,small,5569.0,7,141.2
ORD-20261250,2026-01-16,21.42,16.1,8,8.3,Busan,clear,motorbike,express,medium,7372.0,12,81.9
ORD-20261251,2026-02-14,19.41,47.8,3,4.8,Daegu,cloudy,van,normal,medium,4584.0,14,103.8
ORD-20261252,2026-01-10,34.37,66.7,3,3.6,Incheon,cloudy,truck,express,large,7624.0,14,150.1
ORD-20261253,2026-05-26,18.69,66.6,4,2.6,Daegu,cloudy,van,express,large|fragile,7082.0,19,119.1
ORD-20261254,2026-03-26,26.86,65.3,5,5.6,Seoul,cloudy,van,express,medium|fragile,,19,129.9
ORD-20261255,2026-01-16,22.31,84.1,6,3.0,Incheon,cloudy,van,same_day,small,6430.0,6,116.9
ORD-20261256,2026-01-31,13.58,40.4,4,5.2,Daegu,clear,truck,normal,small,4890.0,22,82.6
ORD-20261257,2026-04-03,19.06,60.7,3,5.3,Daejeon,cloudy,truck,normal,medium,4529.0,20,108.3
ORD-20261258,2026-05-26,28.76,42.0,6,4.9,Seoul,rain,van,normal,small|fragile,5857.0,19,141.4
ORD-20261259,2026-02-01,30.43,51.6,3,0.3,Seoul,cloudy,motorbike,normal,large|fragile,5557.0,11,128.1
ORD-20261260,2026-02-01,17.13,26.6,5,1.6,Incheon,clear,van,normal,large,5060.0,15,106.0
ORD-20261261,2026-04-24,25.39,64.8,6,4.4,Daegu,clear,motorbike,express,medium|fragile,7523.0,7,104.1
ORD-20261262,2026-06-27,5.31,61.5,4,6.7,Daejeon,snow,van,normal,small,3769.0,21,84.0
ORD-20261263,2026-04-04,31.28,24.9,5,,Incheon,clear,truck,normal,small,7001.0,11,118.1
ORD-20261264,2026-07-05,18.84,64.2,2,5.0,Daejeon,rain,van,express,medium,6230.0,18,110.5
ORD-20261265,2026-07-10,35.27,79.5,7,6.1,Busan,clear,van,normal,medium,7396.0,11,148.3
ORD-20261266,2026-06-20,23.5,40.0,3,4.7,Seoul,clear,van,same_day,medium,7258.0,9,99.2
ORD-20261267,2026-08-05,41.07,44.0,5,5.7,Daejeon,rain,van,normal,medium|fragile,6910.0,9,164.8
ORD-20261268,2026-02-28,8.15,54.1,3,0.4,Daegu,clear,truck,normal,small,3188.0,19,91.9
ORD-20261269,2026-03-06,26.53,20.8,2,6.4,Daegu,cloudy,truck,express,small,7395.0,9,106.6
ORD-20261270,2026-02-16,39.53,47.0,6,1.0,Daegu,clear,motorbike,same_day,medium|fragile,8879.0,12,143.5
ORD-20261271,2026-06-11,30.61,91.1,9,7.7,Seoul,clear,truck,normal,medium|fragile,6639.0,11,168.6
ORD-20261272,2026-01-12,25.95,34.2,1,5.6,Busan,clear,van,normal,small,5377.0,10,100.3
ORD-20261273,2026-02-15,36.62,72.8,4,2.4,Seoul,clear,van,normal,medium,6371.0,8,170.5
ORD-20261274,2026-06-25,72.16,60.2,7,7.2,Daejeon,clear,truck,normal,large,10092.0,21,237.7
ORD-20261275,2026-08-03,4.07,35.5,6,4.3,Daegu,cloudy,truck,normal,large|fragile,3849.0,12,78.2
ORD-20261276,2026-01-14,17.42,43.2,4,4.4,Seoul,cloudy,van,normal,medium,5108.0,22,94.7
ORD-20261277,2026-01-17,15.21,60.2,3,6.2,Busan,cloudy,van,normal,small,3770.0,14,91.0
ORD-20261278,2026-07-10,44.26,28.8,2,5.5,Seoul,clear,van,normal,medium,7830.0,9,142.6
ORD-20261279,2026-03-02,28.65,45.6,2,4.9,Busan,cloudy,truck,express,medium,7072.0,6,113.8
ORD-20261280,2026-06-04,8.75,59.1,6,4.7,Seoul,clear,motorbike,normal,medium|fragile,3414.0,14,85.2
ORD-20261281,2026-08-02,2.9,43.9,7,4.8,Seoul,cloudy,truck,normal,medium,3821.0,19,94.5
ORD-20261282,2026-04-20,25.94,96.3,6,7.4,Seoul,cloudy,van,normal,small|fragile,5294.0,10,148.9
ORD-20261283,2026-02-26,39.91,52.4,8,6.4,Busan,clear,truck,same_day,large|fragile,8395.0,13,142.9
ORD-20261284,2026-02-10,45.73,62.4,1,,Daegu,clear,motorbike,normal,small,6144.0,17,152.4
ORD-20261285,2026-08-02,16.71,46.1,2,1.4,Incheon,clear,truck,normal,small,3519.0,22,96.1
ORD-20261286,2026-03-31,30.09,60.6,4,7.7,Daegu,rain,motorbike,express,medium,7771.0,22,111.0
ORD-20261287,2026-05-26,11.98,32.0,8,4.1,Daegu,clear,van,normal,large|fragile,4908.0,16,102.8
ORD-20261288,2026-01-27,4.25,61.9,6,0.2,Daegu,clear,truck,same_day,small|fragile,5089.0,10,73.4
ORD-20261289,2026-03-29,17.32,90.8,4,3.6,Daegu,rain,truck,normal,small,4389.0,17,133.5
ORD-20261290,2026-03-07,51.44,19.2,6,3.4,Busan,clear,motorbike,normal,small,7484.0,13,160.1
ORD-20261291,2026-02-24,36.57,40.7,4,4.1,Seoul,clear,van,express,large|fragile,7801.0,7,135.2
ORD-20261292,2026-07-02,4.31,6.3,2,9.2,Seoul,clear,motorbike,normal,large|fragile,3235.0,11,43.3
ORD-20261293,2026-04-22,12.41,52.0,3,2.6,Seoul,rain,truck,express,small,5798.0,17,115.1
ORD-20261294,2026-04-06,22.15,67.0,7,5.7,Incheon,clear,van,normal,medium,5474.0,21,114.7
ORD-20261295,2026-07-27,18.37,79.5,6,4.4,Seoul,rain,van,normal,small|fragile,5484.0,21,122.5
ORD-20261296,2026-02-17,21.84,42.2,6,,Seoul,clear,van,same_day,large,7053.0,10,94.6
ORD-20261297,2026-06-14,12.86,28.5,6,9.6,Seoul,rain,van,same_day,medium|fragile,6184.0,7,76.7
ORD-20261298,2026-04-27,15.8,63.5,9,7.7,Daegu,clear,truck,normal,small,4721.0,7,121.2
ORD-20261299,2026-06-15,181.67,78.0,7,7.9,Daejeon,rain,motorbike,normal,small,4999.0,15,95.3
ORD-20261300,2026-05-15,10.21,27.1,5,4.9,Busan,cloudy,motorbike,normal,large|fragile,4202.0,21,78.4
ORD-20261301,2026-01-03,20.26,52.8,3,1.5,Busan,snow,van,normal,medium,4631.0,14,115.6
ORD-20261302,2026-05-29,24.82,79.4,4,1.6,Busan,cloudy,motorbike,normal,small,,10,124.2
ORD-20261303,2026-08-07,21.92,48.3,7,2.6,Busan,clear,van,normal,medium,,21,115.9
ORD-20261304,2026-05-04,18.67,52.9,4,6.5,Incheon,clear,van,same_day,small|fragile,6452.0,9,82.0
ORD-20261305,2026-07-08,32.27,77.9,3,3.3,Incheon,clear,van,normal,medium|fragile,5842.0,7,148.0
ORD-20261306,2026-07-12,17.8,49.1,11,2.6,Daegu,snow,motorbike,normal,medium|fragile,5315.0,21,129.3
ORD-20261307,2026-05-15,29.32,39.9,3,7.9,Daejeon,clear,van,normal,large|fragile,5256.0,22,120.4
ORD-20261308,2026-05-13,21.94,72.1,8,2.7,Daejeon,clear,motorbike,normal,medium|fragile,5356.0,19,128.0
ORD-20261309,2026-03-18,9.94,52.7,10,5.1,Seoul,clear,truck,normal,small,4698.0,13,102.7
ORD-20261310,2026-07-03,19.15,17.8,6,3.0,Seoul,clear,truck,normal,medium,5339.0,6,100.8
ORD-20261311,2026-06-10,10.13,64.3,2,6.7,Busan,clear,van,normal,small,3596.0,17,93.5
ORD-20261312,2026-05-08,20.01,51.3,3,0.4,Incheon,rain,van,normal,medium,4223.0,18,137.4
ORD-20261313,2026-04-13,44.49,34.6,8,1.4,Seoul,rain,van,normal,medium,7609.0,20,185.2
ORD-20261314,2026-01-21,14.02,48.9,6,7.4,Busan,clear,van,normal,small,4731.0,11,100.4
ORD-20261315,2026-07-15,4.72,53.3,6,6.0,Daegu,cloudy,van,same_day,small,4949.0,14,61.4
ORD-20261316,2026-02-23,38.78,54.3,5,5.0,Daejeon,cloudy,van,normal,large|fragile,6568.0,10,158.6
ORD-20261317,2026-06-13,28.01,63.6,1,0.4,Busan,rain,van,normal,medium|fragile,5913.0,6,141.9
ORD-20261318,2026-06-23,41.36,34.4,9,3.9,Seoul,snow,truck,express,medium,9788.0,12,160.4
ORD-20261319,2026-04-09,19.36,26.8,2,3.8,Incheon,clear,truck,express,medium,7584.0,18,90.2
ORD-20261320,2026-01-08,48.95,78.0,4,3.9,Daejeon,rain,truck,normal,medium,7129.0,10,195.5
ORD-20261321,2026-07-30,2.81,52.6,5,7.0,Seoul,rain,truck,normal,small,3223.0,8,95.1
ORD-20261322,2026-05-20,5.43,57.8,10,0.8,Seoul,clear,van,normal,small,3861.0,22,89.1
ORD-20261323,2026-07-12,17.55,33.5,5,1.4,Seoul,clear,truck,same_day,small,6883.0,13,87.5
ORD-20261324,2026-02-23,36.15,25.6,8,2.4,Busan,clear,motorbike,express,large,8264.0,21,116.3
ORD-20261325,2026-06-03,5.8,59.7,3,4.2,Busan,clear,truck,same_day,medium,5890.0,22,58.8
ORD-20261326,2026-02-07,23.67,58.3,2,3.8,Seoul,clear,van,normal,small,5600.0,20,131.1
ORD-20261327,2026-07-14,13.29,71.7,6,4.1,Seoul,clear,truck,normal,small,4419.0,15,110.1
ORD-20261328,2026-04-28,11.22,62.7,3,5.4,Seoul,clear,truck,express,medium|fragile,6578.0,16,90.6
ORD-20261329,2026-06-28,31.95,66.8,6,6.7,Seoul,clear,truck,normal,medium,6413.0,9,165.5
ORD-20261330,2026-01-15,14.13,18.5,5,0.2,Seoul,cloudy,truck,normal,medium,4891.0,22,95.2
ORD-20261331,2026-03-18,6.5,58.4,5,8.1,Seoul,clear,motorbike,express,small|fragile,5390.0,14,67.6
ORD-20261332,2026-01-30,50.93,65.3,10,1.8,Seoul,clear,truck,same_day,small|fragile,10746.0,20,204.3
ORD-20261333,2026-02-02,36.36,41.9,5,5.6,Seoul,cloudy,van,normal,medium|fragile,6687.0,22,141.5
ORD-20261334,2026-07-02,23.13,44.8,2,3.7,Daejeon,cloudy,truck,same_day,small,7485.0,20,96.4
ORD-20261335,2026-08-07,11.86,48.5,4,2.4,Seoul,clear,van,same_day,small,6711.0,21,66.3
ORD-20261336,2026-05-15,18.7,27.1,3,4.0,Seoul,rain,van,express,large,6874.0,12,99.9
ORD-20261337,2026-04-16,6.63,64.4,4,1.2,Incheon,snow,van,normal,medium|fragile,3996.0,6,102.8
ORD-20261338,2026-06-18,34.48,33.9,2,2.5,Incheon,cloudy,van,normal,small,5066.0,20,134.3
ORD-20261339,2026-03-12,22.44,57.3,7,3.5,Seoul,clear,van,normal,large,5217.0,14,130.9
ORD-20261340,2026-05-30,23.26,19.6,6,9.1,Seoul,rain,truck,same_day,medium,7208.0,21,97.7
ORD-20261341,2026-05-05,10.81,48.0,4,3.8,Seoul,rain,truck,same_day,large,6452.0,20,91.3
ORD-20261342,2026-03-16,28.79,27.2,4,1.5,Incheon,clear,truck,express,small,8826.0,7,102.4
ORD-20261343,2026-02-07,32.32,87.3,6,7.0,Busan,clear,van,normal,medium|fragile,6291.0,21,157.7
ORD-20261344,2026-07-22,16.7,24.4,3,1.5,Seoul,clear,van,normal,large,4498.0,19,109.5
ORD-20261345,2026-05-25,9.99,28.3,3,5.6,Busan,cloudy,truck,normal,large,3894.0,21,75.5
ORD-20261346,2026-05-03,11.11,44.4,7,6.4,Incheon,clear,truck,normal,small,4369.0,12,87.2
ORD-20261347,2026-06-11,12.03,50.1,5,6.3,Busan,rain,truck,same_day,small|fragile,6002.0,10,84.5
ORD-20261348,2026-05-27,22.63,72.5,3,3.1,Daegu,clear,truck,same_day,medium|fragile,7023.0,8,119.3
ORD-20261349,2026-04-28,16.43,166.2,8,0.2,Daegu,clear,van,normal,large,4952.0,19,133.3
ORD-20261350,2026-02-05,12.21,75.2,3,4.8,Busan,clear,van,same_day,medium,5653.0,19,95.9
ORD-20261351,2026-01-17,31.72,26.8,3,8.7,Daejeon,cloudy,truck,normal,medium,5774.0,10,119.4
ORD-20261352,2026-03-24,26.29,39.0,3,7.2,Busan,clear,motorbike,same_day,small|fragile,7060.0,12,96.0
ORD-20261353,2026-06-25,21.39,26.4,4,6.0,Daejeon,clear,van,same_day,medium,6617.0,7,86.6
ORD-20261354,2026-02-02,12.88,79.1,4,3.0,Seoul,clear,van,normal,large,4575.0,12,116.8
ORD-20261355,2026-05-20,11.67,45.2,7,5.2,Seoul,clear,truck,normal,medium|fragile,4212.0,12,100.7
ORD-20261356,2026-03-28,3.11,88.3,2,1.7,Busan,rain,motorbike,normal,small,3709.0,11,80.1
ORD-20261357,2026-03-30,49.83,60.7,2,0.6,Seoul,clear,van,express,small,10315.0,8,175.9
ORD-20261358,2026-03-09,19.71,25.1,11,6.8,Daejeon,cloudy,van,same_day,medium,7161.0,15,89.0
ORD-20261359,2026-05-30,37.63,53.8,6,0.3,Incheon,clear,van,normal,large|fragile,6905.0,20,171.6
ORD-20261360,2026-05-13,13.63,58.2,4,3.1,Daegu,clear,motorbike,normal,large,4742.0,16,105.8
ORD-20261361,2026-07-28,22.46,55.5,5,4.2,Daejeon,snow,motorbike,normal,large,5648.0,10,125.6
ORD-20261362,2026-05-29,31.23,96.5,7,4.2,Seoul,clear,motorbike,normal,small,6720.0,16,144.4
ORD-20261363,2026-03-02,6.73,61.3,6,3.9,Daejeon,rain,van,express,large|fragile,5654.0,11,90.9
ORD-20261364,2026-05-28,43.03,51.5,8,2.8,Seoul,clear,van,normal,small,8168.0,14,163.8
ORD-20261365,2026-04-02,8.98,74.2,9,7.2,Busan,cloudy,van,normal,medium,4579.0,20,108.4
ORD-20261366,2026-02-19,14.41,73.3,3,3.2,Incheon,cloudy,truck,normal,medium,4360.0,22,100.8
ORD-20261367,2026-02-26,18.06,42.8,8,3.0,Daegu,clear,van,normal,medium|fragile,4754.0,14,111.5
ORD-20261368,2026-04-12,13.45,45.9,5,2.9,Seoul,clear,motorbike,normal,medium,4662.0,15,101.8
ORD-20261369,2026-02-20,10.67,57.9,4,6.3,Busan,clear,motorbike,normal,medium,3283.0,7,85.2
ORD-20261370,2026-01-26,12.63,47.4,2,7.6,Seoul,clear,truck,normal,small,3638.0,21,93.3
ORD-20261371,2026-05-26,25.11,79.1,5,3.1,Daejeon,clear,van,normal,small,5175.0,12,121.3
ORD-20261372,2026-04-15,7.17,52.1,10,8.7,Busan,clear,van,normal,medium|fragile,4026.0,10,94.9
ORD-20261373,2026-04-22,6.15,68.0,4,3.2,Daegu,snow,truck,express,small,6189.0,17,103.1
ORD-20261374,2026-06-17,39.05,6.0,6,,Seoul,cloudy,van,express,medium|fragile,8275.0,12,126.8
ORD-20261375,2026-02-23,19.31,83.0,8,3.7,Seoul,clear,van,express,medium,7518.0,6,126.6
ORD-20261376,2026-02-28,30.92,58.3,6,1.8,Seoul,clear,van,normal,small|fragile,6537.0,6,145.5
ORD-20261377,2026-03-31,33.84,28.1,3,3.6,Busan,rain,van,normal,small,6249.0,10,120.5
ORD-20261378,2026-05-17,34.69,57.7,8,4.6,Daejeon,clear,truck,normal,medium,6093.0,10,152.5
ORD-20261379,2026-02-13,11.39,53.5,6,7.8,Busan,cloudy,truck,express,large,6141.0,9,90.7
ORD-20261380,2026-06-04,11.61,41.4,4,3.8,Daejeon,cloudy,van,normal,large|fragile,4017.0,6,93.0
ORD-20261381,2026-06-01,14.07,52.2,6,0.2,Incheon,clear,truck,express,medium,6323.0,10,104.8
ORD-20261382,2026-06-01,15.92,50.5,5,5.4,Seoul,cloudy,van,normal,medium|fragile,4927.0,19,119.4
ORD-20261383,2026-02-13,20.13,86.7,5,3.6,Seoul,rain,van,express,medium,7048.0,6,114.5
ORD-20261384,2026-04-21,11.4,53.8,6,4.0,Seoul,clear,truck,normal,small,4834.0,7,105.6
ORD-20261385,2026-02-27,29.5,50.4,5,7.3,Daegu,clear,motorbike,normal,large|fragile,5274.0,9,136.4
ORD-20261386,2026-06-25,19.29,63.0,8,0.5,Incheon,rain,van,normal,large,5325.0,9,136.6
ORD-20261387,2026-02-13,10.22,37.8,5,6.5,Seoul,cloudy,van,express,small,6810.0,17,81.1
ORD-20261388,2026-07-30,30.53,66.4,7,4.9,Daejeon,clear,motorbike,normal,medium,6488.0,19,135.1
ORD-20261389,2026-06-26,19.35,63.4,3,2.8,Incheon,rain,van,normal,small|fragile,4391.0,8,130.4
ORD-20261390,2026-07-19,16.73,66.2,9,2.9,Daegu,clear,motorbike,normal,medium,4795.0,17,124.0
ORD-20261391,2026-02-01,18.32,46.7,5,8.8,Seoul,snow,truck,normal,medium,5147.0,12,116.8
ORD-20261392,2026-05-08,29.49,76.9,7,1.9,Busan,cloudy,motorbike,normal,medium,6677.0,15,150.8
ORD-20261393,2026-03-05,15.61,42.7,6,2.0,Seoul,clear,van,express,small|fragile,6394.0,13,91.7
ORD-20261394,2026-06-15,22.86,43.0,1,4.0,Seoul,clear,truck,same_day,medium|fragile,6962.0,8,103.6
ORD-20261395,2026-06-21,17.47,34.8,4,5.6,Seoul,clear,van,normal,medium,3589.0,18,101.6
ORD-20261396,2026-06-14,13.44,53.8,7,6.3,Busan,clear,van,normal,large,4074.0,17,111.2
ORD-20261397,2026-07-20,15.22,53.1,6,4.8,Seoul,clear,van,normal,medium,5026.0,10,112.2
ORD-20261398,2026-07-17,10.28,63.4,1,1.7,Daejeon,cloudy,motorbike,normal,large,2659.0,11,86.0
ORD-20261399,2026-08-01,17.72,55.5,5,2.5,Busan,clear,van,normal,small,4064.0,16,99.4
