customer_id,signup_date,age,monthly_visits,avg_session_min,cart_adds,purchase_count,return_rate,discount_usage,days_since_last_visit,device_type,membership,region,preferred_category,contact_channel,customer_segment
CUST-001700,2025-04-18,45.0,5,13.53,4,2,0.238,0.112,15.2,desktop,Silver,Gyeonggi,sports,push,Bargain
CUST-001701,2024-05-04,28.0,6,15.57,9,9,0.097,0.245,8.4,desktop,Basic,Busan,electronics,sms,Loyal
CUST-001702,2026-05-02,55.0,12,23.88,7,4,0.261,0.372,9.9,mobile,Silver,Daejeon,fashion,email,Explorer
CUST-001703,2024-06-19,53.0,7,12.48,6,2,0.219,0.695,7.5,mobile,Basic,Busan,electronics,push,Bargain
CUST-001704,2023-06-22,29.0,6,26.83,1,4,0.487,0.34,4.2,mobile,,Gyeonggi,sports,email|sms,Bargain
CUST-001705,2025-12-02,57.0,6,36.12,5,2,0.259,0.15,9.8,mobile,Silver,Gyeonggi,fashion,push,Bargain
CUST-001706,2024-08-31,,6,19.08,4,3,0.056,0.409,31.0,desktop,Basic,Seoul,beauty,email|push,Loyal
CUST-001707,2022-05-02,39.0,8,26.18,4,5,0.147,0.367,7.7,desktop,Basic,Seoul,electronics,push,Explorer
CUST-001708,2025-02-10,18.0,10,7.13,3,5,0.141,0.394,18.1,mobile,Gold,Gyeonggi,fashion,email|sms,Bargain
CUST-001709,2024-11-23,57.0,10,19.38,9,2,0.224,0.817,13.6,mobile,Silver,Busan,electronics,push,Bargain
CUST-001710,2025-09-24,55.0,12,11.97,5,5,0.539,0.546,1.9,mobile,Basic,Gyeonggi,home,email,Bargain
CUST-001711,2022-06-30,33.0,6,12.66,3,0,0.402,0.341,11.5,mobile,,Daejeon,sports,email|push|sms,Explorer
CUST-001712,2024-09-28,56.0,12,4.73,8,4,0.11,0.275,13.7,mobile,Basic,Seoul,electronics,email|push,Explorer
CUST-001713,2024-07-17,22.0,5,33.18,3,3,0.175,0.365,3.9,desktop,Silver,Daegu,fashion,email|push,Explorer
CUST-001714,2022-12-23,38.0,9,33.0,6,2,0.068,0.313,15.2,desktop,Silver,Seoul,home,email,Explorer
CUST-001715,2024-10-25,39.0,8,34.8,15,1,0.086,0.404,16.1,mobile,Basic,Gyeonggi,home,push,Explorer
CUST-001716,2023-06-14,37.0,8,6.55,5,6,0.342,0.591,33.1,desktop,Basic,Gyeonggi,sports,email|push|sms,Bargain
CUST-001717,2025-03-13,30.0,10,20.8,4,4,0.154,0.063,16.1,mobile,Silver,Daejeon,electronics,email|sms,Explorer
CUST-001718,2022-11-12,36.0,9,21.05,3,5,0.152,0.557,62.2,desktop,Basic,Gyeonggi,beauty,email|push|sms,Explorer
CUST-001719,2022-10-24,26.0,6,17.3,11,2,0.241,0.334,13.2,desktop,Basic,Busan,electronics,email,Bargain
CUST-001720,2025-08-18,40.0,2,27.07,3,4,0.2,0.399,14.2,mobile,Silver,Seoul,electronics,push,Explorer
CUST-001721,2023-08-30,46.0,10,11.91,5,1,0.201,0.413,18.5,tablet,Basic,Busan,electronics,email|push,Explorer
CUST-001722,2022-02-14,23.0,12,22.27,4,3,0.168,0.392,9.9,mobile,Basic,Seoul,electronics,push,Explorer
CUST-001723,2026-05-23,34.0,11,11.74,6,3,0.017,0.606,14.0,desktop,Gold,Daegu,sports,sms,Bargain
CUST-001724,2025-07-14,45.0,5,15.24,8,6,0.127,0.511,2.8,desktop,Basic,Busan,home,push,Explorer
CUST-001725,2025-10-16,,14,15.78,6,4,0.258,0.254,13.2,desktop,Basic,Daejeon,home,email|push,Explorer
CUST-001726,2026-01-15,36.0,13,23.33,6,3,0.12,0.314,10.8,mobile,Basic,Seoul,electronics,email|push,Explorer
CUST-001727,2025-03-20,53.0,9,8.79,11,1,0.102,0.428,3.7,desktop,Basic,Daegu,electronics,email|push,Bargain
CUST-001728,2026-03-03,44.0,3,25.59,9,3,0.055,0.207,9.2,mobile,Silver,Gyeonggi,fashion,email|push|sms,Explorer
CUST-001729,2023-04-21,49.0,8,21.25,7,7,0.278,0.111,15.1,mobile,Basic,Seoul,sports,email,Loyal
CUST-001730,2022-05-05,34.0,11,7.43,6,8,0.089,0.718,5.3,desktop,Basic,Busan,home,push,Loyal
CUST-001731,2022-09-17,32.0,12,13.61,4,6,0.041,0.32,28.1,desktop,Basic,Busan,beauty,email,Loyal
CUST-001732,2023-02-03,46.0,7,15.03,5,4,0.121,0.288,13.6,mobile,Basic,Daegu,sports,email|push,Explorer
CUST-001733,2022-05-03,46.0,11,17.68,7,4,0.236,0.113,14.9,mobile,Gold,Seoul,fashion,sms,Explorer
CUST-001734,2026-02-04,21.0,11,16.59,4,4,0.28,0.793,14.6,mobile,Silver,Gyeonggi,beauty,email,Bargain
CUST-001735,2025-03-29,40.0,7,19.89,8,7,0.071,0.202,15.9,tablet,Basic,Busan,fashion,email,Explorer
CUST-001736,2023-03-11,34.0,4,5.33,4,2,0.159,0.565,12.0,mobile,Silver,Gyeonggi,fashion,email|push|sms,Bargain
CUST-001737,2024-08-18,46.0,9,30.6,6,1,0.008,0.877,30.0,desktop,Silver,Seoul,sports,email,Explorer
CUST-001738,2024-12-03,41.0,7,6.97,5,6,0.238,0.931,24.4,mobile,Silver,Seoul,beauty,push,Bargain
CUST-001739,2024-05-28,38.0,9,15.0,6,6,0.068,0.271,3.8,mobile,Basic,Busan,electronics,email|sms,Bargain
CUST-001740,2025-04-24,32.0,10,10.87,5,3,0.138,0.4,33.7,mobile,Basic,Daejeon,sports,email,Bargain
CUST-001741,2026-05-17,45.0,7,37.31,4,2,0.048,0.341,0.6,mobile,Basic,Daegu,fashion,email,Explorer
CUST-001742,2023-09-06,48.0,6,42.35,4,2,0.265,0.107,5.2,desktop,Basic,Gyeonggi,beauty,email,Explorer
CUST-001743,2024-02-12,44.0,14,27.66,5,6,0.433,0.502,7.9,mobile,Silver,Seoul,sports,push,Bargain
CUST-001744,2025-10-21,39.0,6,26.7,8,5,0.356,0.927,7.4,desktop,Basic,Daejeon,home,push,Bargain
CUST-001745,2023-06-10,36.0,6,29.99,5,3,0.034,0.669,12.1,mobile,Basic,Seoul,electronics,push,Bargain
CUST-001746,2026-04-07,40.0,9,51.14,5,4,0.141,0.209,13.4,mobile,Basic,Busan,electronics,email|push,Explorer
CUST-001747,2023-08-23,50.0,11,21.68,7,7,0.226,0.653,6.3,mobile,Silver,Busan,home,push,Bargain
CUST-001748,2023-06-28,36.0,8,10.01,5,6,0.183,0.417,5.5,mobile,Basic,Busan,sports,push,Loyal
CUST-001749,2023-06-19,36.0,11,13.48,10,6,0.123,0.168,7.6,mobile,Gold,Seoul,sports,push|sms,Bargain
CUST-001750,2022-09-06,19.0,13,42.54,4,8,0.24,0.235,3.5,mobile,Basic,Seoul,fashion,email|sms,Loyal
CUST-001751,2024-04-17,42.0,8,17.46,5,8,0.326,0.504,1.0,mobile,Silver,Busan,home,email,Bargain
CUST-001752,2026-01-21,45.0,8,19.97,10,1,0.085,0.587,3.5,desktop,Gold,Seoul,fashion,sms,Bargain
CUST-001753,2026-04-14,18.0,9,16.05,7,10,0.066,0.469,7.2,desktop,Basic,Busan,fashion,email|push,Loyal
CUST-001754,2023-09-24,29.0,9,13.06,7,8,0.427,0.747,6.6,mobile,Basic,Busan,beauty,email,Bargain
CUST-001755,2026-07-24,33.0,13,13.48,9,4,0.099,0.694,14.2,mobile,Basic,Busan,beauty,email,Bargain
CUST-001756,2024-11-09,18.0,11,5.91,4,4,0.099,0.594,15.0,desktop,Basic,Gyeonggi,beauty,email,Explorer
CUST-001757,2023-02-27,33.0,6,14.23,3,4,0.31,0.635,6.0,desktop,Silver,Busan,electronics,email|push,Bargain
CUST-001758,2024-08-22,20.0,6,24.54,12,1,0.235,0.038,13.8,mobile,Basic,Gyeonggi,fashion,email,Explorer
CUST-001759,2022-04-14,18.0,13,7.84,7,4,0.309,0.463,6.5,mobile,Basic,Busan,home,push,Loyal
CUST-001760,2024-04-25,55.0,10,17.71,6,5,0.408,0.476,21.8,mobile,Silver,Gyeonggi,electronics,email,Explorer
CUST-001761,2023-06-12,58.0,8,39.56,5,5,0.277,0.443,27.9,mobile,Silver,Seoul,fashion,email,Explorer
CUST-001762,2023-12-18,37.0,8,19.51,3,3,0.094,0.539,2.3,mobile,Basic,Daejeon,sports,email,Explorer
CUST-001763,2024-02-03,42.0,8,35.02,5,5,0.095,0.598,4.2,mobile,Basic,Daegu,home,email,Explorer
CUST-001764,2023-03-10,30.0,5,22.37,5,2,0.29,0.485,16.7,mobile,Basic,Busan,electronics,email|push,Explorer
CUST-001765,2022-06-21,34.0,8,24.99,6,8,0.02,0.677,13.6,desktop,Silver,Gyeonggi,electronics,email|push|sms,Loyal
CUST-001766,2025-01-06,46.0,9,7.6,5,5,0.142,0.17,9.8,mobile,Gold,Daejeon,home,push,Loyal
CUST-001767,2023-07-01,30.0,6,14.81,5,4,0.026,0.582,16.6,mobile,Basic,Busan,home,email,Bargain
CUST-001768,2022-08-30,44.0,7,22.55,8,5,0.237,0.594,12.4,mobile,Basic,Seoul,fashion,sms,Bargain
CUST-001769,2024-03-09,42.0,10,23.8,3,7,0.365,0.554,17.4,desktop,Basic,Daegu,sports,sms,Loyal
CUST-001770,2025-04-04,38.0,8,31.36,14,5,0.037,0.547,20.5,desktop,Silver,Seoul,fashion,push,Explorer
CUST-001771,2023-03-25,38.0,14,12.38,7,1,0.274,0.13,20.5,tablet,Basic,Daegu,electronics,sms,Explorer
CUST-001772,2025-03-06,45.0,8,7.73,6,1,0.315,0.501,10.3,desktop,Silver,Gyeonggi,sports,sms,Bargain
CUST-001773,2025-12-11,25.0,8,19.73,6,4,0.118,0.502,13.2,tablet,Basic,Seoul,beauty,email|push,Explorer
CUST-001774,2024-12-18,36.0,5,8.83,8,6,0.155,0.704,10.0,mobile,Basic,Seoul,fashion,sms,Bargain
CUST-001775,2025-07-11,32.0,5,10.77,8,4,0.316,0.509,6.0,mobile,Gold,Busan,electronics,email,Bargain
CUST-001776,2024-02-28,18.0,11,3.3,4,3,0.151,0.549,39.8,desktop,,Daegu,beauty,email|sms,Bargain
CUST-001777,2022-10-28,43.0,8,14.17,2,6,0.383,0.721,16.5,desktop,Basic,Gyeonggi,fashion,email,Bargain
CUST-001778,2026-02-21,30.0,7,20.83,14,4,0.188,0.224,9.7,desktop,Basic,Gyeonggi,fashion,push,Explorer
CUST-001779,2026-07-10,58.0,8,14.33,6,5,0.159,0.739,26.4,mobile,Silver,Daejeon,electronics,sms,Bargain
CUST-001780,2022-07-26,51.0,9,22.0,5,3,0.087,0.361,3.7,mobile,Basic,Gyeonggi,electronics,email|sms,Explorer
CUST-001781,2025-03-23,33.0,4,25.37,3,3,0.104,0.71,13.1,desktop,Gold,Daejeon,electronics,sms,Loyal
CUST-001782,2026-07-26,54.0,9,22.45,12,4,0.193,0.492,6.4,mobile,Basic,Daegu,home,sms,Explorer
CUST-001783,2024-01-25,18.0,10,18.27,3,7,0.077,0.239,11.4,mobile,Basic,Gyeonggi,electronics,push,Bargain
CUST-001784,2024-04-06,38.0,7,8.63,6,6,0.046,0.539,7.3,desktop,Basic,Daegu,electronics,push|sms,Loyal
CUST-001785,2022-08-03,43.0,14,18.15,6,4,0.087,0.571,7.6,desktop,Gold,Daegu,home,email|push,Explorer
CUST-001786,2024-11-14,30.0,8,6.91,8,2,0.191,0.777,5.4,tablet,Basic,Gyeonggi,electronics,email,Bargain
CUST-001787,2023-11-11,37.0,10,30.64,6,7,0.184,0.582,6.4,desktop,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-001788,2026-04-05,30.0,6,24.03,6,1,0.134,0.162,14.9,mobile,Silver,Daejeon,beauty,email|sms,Explorer
CUST-001789,2025-03-31,58.0,10,4.53,5,7,0.033,0.311,15.2,desktop,Basic,Gyeonggi,fashion,email|push,Loyal
CUST-001790,2023-10-09,47.0,11,24.65,11,6,0.041,0.572,14.4,desktop,Basic,Gyeonggi,home,push,Bargain
CUST-001791,2023-10-04,44.0,13,31.14,9,5,0.111,0.64,12.0,desktop,Silver,Daejeon,home,push,Bargain
CUST-001792,2026-06-18,45.0,14,46.4,5,7,0.272,0.589,2.1,tablet,Silver,Seoul,electronics,push|sms,Explorer
CUST-001793,2024-02-18,47.0,13,23.66,2,5,0.237,0.226,4.5,mobile,Silver,Seoul,fashion,sms,Explorer
CUST-001794,2025-07-10,54.0,12,15.42,2,6,0.03,0.59,27.3,mobile,Silver,Daegu,home,push,Bargain
CUST-001795,2024-09-29,31.0,9,12.5,5,4,0.538,0.606,2.6,desktop,Basic,Seoul,beauty,sms,Explorer
CUST-001796,2025-12-26,26.0,7,8.32,4,2,0.092,0.431,4.0,mobile,Silver,Busan,beauty,email|push,Bargain
CUST-001797,2024-06-15,29.0,7,17.19,4,3,0.026,0.188,10.5,mobile,Basic,Seoul,fashion,email,Loyal
CUST-001798,2023-06-30,46.0,5,14.7,9,2,0.2,0.606,4.6,mobile,Basic,Daejeon,fashion,email,Bargain
CUST-001799,2024-11-27,36.0,10,11.77,10,11,0.047,0.745,8.8,mobile,Basic,Seoul,sports,push,Loyal
CUST-001800,2025-03-27,18.0,10,21.83,5,5,0.149,0.755,4.8,desktop,Silver,Daegu,electronics,push,Bargain
CUST-001801,2025-01-13,54.0,17,32.81,6,2,0.127,0.855,15.5,mobile,Basic,Daegu,home,email|push|sms,Explorer
CUST-001802,2024-12-03,45.0,7,6.03,2,4,0.176,0.274,0.3,mobile,Silver,Busan,fashion,push,Loyal
CUST-001803,2025-11-21,28.0,7,19.93,6,4,0.222,0.43,38.7,mobile,Silver,Gyeonggi,beauty,email,Bargain
CUST-001804,2024-09-22,37.0,5,26.45,8,5,0.142,0.532,1.6,tablet,Silver,Seoul,fashion,push,Bargain
CUST-001805,2024-09-11,34.0,12,20.98,9,4,0.346,0.835,5.8,desktop,Basic,Seoul,sports,email,Explorer
CUST-001806,2022-10-27,50.0,8,24.11,4,1,0.251,0.704,13.7,mobile,Basic,Seoul,home,push|sms,Bargain
CUST-001807,2023-04-01,30.0,10,27.78,8,7,0.11,0.327,38.1,desktop,Basic,Gyeonggi,fashion,sms,Explorer
CUST-001808,2022-07-09,32.0,8,13.28,6,3,0.113,0.668,6.6,desktop,Gold,Gyeonggi,sports,email|push,Bargain
CUST-001809,2022-12-24,39.0,7,26.65,8,1,0.078,0.552,14.5,desktop,Basic,Seoul,sports,email|push|sms,Bargain
CUST-001810,2026-04-24,39.0,7,51.96,4,2,0.166,0.261,2.9,mobile,Silver,Seoul,fashion,email|push|sms,Explorer
CUST-001811,2026-04-03,33.0,15,22.59,3,2,0.268,0.527,21.2,mobile,Basic,Gyeonggi,home,push,Bargain
CUST-001812,2023-02-23,41.0,12,2.24,6,4,0.186,0.325,3.1,mobile,Basic,Daejeon,electronics,email|push,Bargain
CUST-001813,2025-06-16,33.0,9,21.16,6,2,0.174,0.285,4.5,mobile,Gold,Seoul,electronics,email,Loyal
CUST-001814,2022-07-11,53.0,6,17.0,6,5,0.221,0.35,14.8,mobile,Basic,Seoul,beauty,push,Bargain
CUST-001815,2025-10-04,18.0,6,18.78,4,2,0.258,0.648,8.8,mobile,Gold,Busan,fashion,email|push,Bargain
CUST-001816,2023-02-11,45.0,8,23.24,5,3,0.147,0.504,18.2,mobile,Basic,Daejeon,beauty,push,Explorer
CUST-001817,2026-03-01,50.0,9,8.54,9,6,0.067,0.714,18.2,mobile,Gold,Gyeonggi,home,email|sms,Loyal
CUST-001818,2022-03-12,48.0,8,18.01,2,3,0.208,0.232,18.7,mobile,Gold,Seoul,fashion,sms,Explorer
CUST-001819,2024-02-26,41.0,15,18.83,6,4,0.163,0.109,26.0,mobile,Gold,Busan,electronics,push|sms,Explorer
CUST-001820,2023-02-24,37.0,11,27.01,5,2,0.316,0.535,8.8,mobile,Basic,Seoul,fashion,push,Explorer
CUST-001821,2022-12-21,44.0,4,15.24,3,6,0.148,0.618,15.4,desktop,Basic,Seoul,sports,push,Explorer
CUST-001822,2022-11-01,39.0,5,17.57,8,2,0.298,0.248,10.8,desktop,Silver,Seoul,home,email|push|sms,Loyal
CUST-001823,2025-05-26,18.0,8,19.56,0,6,0.074,0.48,22.8,mobile,Basic,Seoul,beauty,email|push,Loyal
CUST-001824,2022-04-15,26.0,6,23.83,3,3,0.099,0.847,10.2,desktop,Basic,Gyeonggi,electronics,email,Bargain
CUST-001825,2023-12-16,61.0,9,10.51,8,4,0.188,0.272,15.1,mobile,Basic,Daejeon,fashion,push,Bargain
CUST-001826,2023-02-16,38.0,8,18.75,8,5,0.031,0.313,19.9,mobile,Basic,Seoul,sports,email|push,Loyal
CUST-001827,2026-02-15,43.0,11,11.93,6,6,0.171,0.578,8.2,mobile,Silver,Gyeonggi,home,email|push|sms,Loyal
CUST-001828,2025-05-19,59.0,6,5.34,7,2,0.078,0.445,1.3,mobile,Basic,Seoul,sports,push,Bargain
CUST-001829,2025-05-18,41.0,11,20.86,6,5,0.226,0.297,10.7,desktop,Basic,Gyeonggi,fashion,push,Explorer
CUST-001830,2022-08-17,54.0,5,14.93,7,2,0.092,0.795,11.2,mobile,Silver,Seoul,sports,sms,Bargain
CUST-001831,2023-12-17,29.0,14,5.69,10,3,0.276,0.337,12.2,mobile,Basic,Daegu,fashion,email,Explorer
CUST-001832,2024-02-20,56.0,10,9.9,8,5,0.127,0.382,3.8,desktop,Silver,Daegu,sports,push|sms,Bargain
CUST-001833,2022-01-21,54.0,9,7.47,4,7,0.045,0.635,33.0,desktop,Basic,Busan,beauty,push,Loyal
CUST-001834,2025-01-06,44.0,10,10.89,3,6,0.134,0.529,3.4,tablet,Silver,Daejeon,beauty,email,Loyal
CUST-001835,2025-11-09,44.0,7,18.87,7,4,0.283,0.13,6.3,mobile,Silver,Seoul,beauty,email|push|sms,Explorer
CUST-001836,2025-03-03,23.0,10,16.73,6,3,0.098,0.247,18.5,desktop,Basic,Daegu,beauty,email|push|sms,Bargain
CUST-001837,2024-07-06,28.0,11,11.28,6,2,0.074,0.693,13.0,mobile,Basic,Gyeonggi,home,email,Bargain
CUST-001838,2023-05-11,41.0,11,9.42,9,4,0.242,0.117,27.6,mobile,Basic,Gyeonggi,sports,email|sms,Explorer
CUST-001839,2023-11-13,23.0,11,3.6,8,5,0.225,0.362,18.5,mobile,Basic,Seoul,fashion,push,Bargain
CUST-001840,2023-01-29,45.0,10,18.48,5,5,0.399,0.352,8.5,mobile,Silver,Daegu,fashion,email|sms,Bargain
CUST-001841,2026-01-16,46.0,9,8.54,12,1,0.442,0.035,2.1,mobile,Basic,Daejeon,beauty,email,Bargain
CUST-001842,2023-04-17,40.0,8,13.74,5,5,0.286,0.261,14.8,desktop,Silver,Seoul,fashion,push,Loyal
CUST-001843,2022-11-12,40.0,10,19.73,4,2,0.105,0.484,1.9,desktop,Basic,Gyeonggi,sports,email,Explorer
CUST-001844,2022-04-16,38.0,9,4.15,6,4,0.228,0.68,4.5,tablet,Silver,Seoul,electronics,sms,Bargain
CUST-001845,2024-11-07,40.0,5,11.0,1,3,0.416,0.643,3.6,desktop,Gold,Seoul,beauty,email,Explorer
CUST-001846,2025-12-11,40.0,6,14.05,9,0,0.149,0.189,9.1,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-001847,2022-01-11,52.0,11,23.36,7,3,0.485,0.443,10.6,desktop,Basic,Seoul,beauty,sms,Bargain
CUST-001848,2023-09-23,46.0,10,19.59,6,3,0.177,0.571,16.7,desktop,Silver,Seoul,electronics,email|push|sms,Bargain
CUST-001849,2024-05-06,36.0,9,21.49,8,3,0.017,0.105,11.4,desktop,Silver,Daegu,sports,push|sms,Explorer
CUST-001850,2022-08-26,32.0,10,13.06,8,2,0.17,0.885,12.0,mobile,Basic,Seoul,beauty,email,Bargain
CUST-001851,2023-10-17,43.0,11,11.43,7,4,0.06,0.431,7.5,mobile,Basic,Daegu,fashion,push,Bargain
CUST-001852,2023-07-18,25.0,10,15.6,7,3,0.355,0.565,25.8,mobile,Basic,Seoul,beauty,push|sms,Bargain
CUST-001853,2026-01-10,40.0,9,9.63,2,2,0.298,0.689,18.0,mobile,Basic,Seoul,home,email,Bargain
CUST-001854,2026-02-27,40.0,9,13.92,2,2,0.037,0.204,8.3,mobile,Silver,Seoul,beauty,email|sms,Explorer
CUST-001855,2024-11-11,58.0,12,21.05,6,7,0.14,0.113,1.4,desktop,Basic,Daejeon,sports,sms,Loyal
CUST-001856,2022-10-15,35.0,17,40.42,5,2,0.165,0.856,25.4,mobile,Basic,Daegu,home,sms,Bargain
CUST-001857,2026-03-20,44.0,6,19.07,6,7,0.113,0.727,20.3,mobile,Basic,Gyeonggi,sports,push,Bargain
CUST-001858,2023-12-10,26.0,11,12.43,6,4,0.134,0.081,14.8,tablet,Basic,Busan,beauty,email,Loyal
CUST-001859,2025-10-30,43.0,9,6.33,6,5,0.258,0.106,7.5,mobile,Basic,Daegu,home,sms,Explorer
CUST-001860,2025-12-14,38.0,9,19.42,7,6,0.294,0.358,0.8,mobile,Basic,Gyeonggi,sports,email,Bargain
CUST-001861,2023-04-21,24.0,10,17.83,5,2,0.272,0.585,3.9,mobile,Gold,Daejeon,beauty,email|push,Bargain
CUST-001862,2025-02-28,23.0,6,24.64,6,2,0.125,0.491,1.6,mobile,Basic,Seoul,home,push,Explorer
CUST-001863,2024-05-15,29.0,5,23.0,4,2,0.151,0.822,8.5,mobile,Basic,Daegu,fashion,email,Bargain
CUST-001864,2023-06-13,46.0,8,27.58,5,4,0.194,0.466,0.3,desktop,Basic,Seoul,beauty,email|push,Bargain
CUST-001865,2025-04-08,39.0,6,4.51,3,4,0.18,0.641,14.7,mobile,Gold,Gyeonggi,home,push,Bargain
CUST-001866,2022-05-01,43.0,4,23.06,4,7,0.029,0.483,2.7,tablet,Gold,Seoul,beauty,push,Loyal
CUST-001867,2024-11-17,36.0,12,35.18,12,8,0.29,0.694,11.3,mobile,Silver,Seoul,fashion,sms,Explorer
CUST-001868,2025-01-15,20.0,6,10.94,8,2,0.073,0.236,17.8,mobile,Silver,Daegu,beauty,push,Bargain
CUST-001869,2025-08-06,29.0,6,22.42,5,1,0.122,0.399,6.4,mobile,Basic,Seoul,beauty,sms,Bargain
CUST-001870,2023-11-29,45.0,8,21.0,3,4,0.219,0.266,11.8,mobile,Basic,Seoul,beauty,push,Explorer
CUST-001871,2025-06-16,43.0,12,26.77,5,5,0.031,0.116,13.2,mobile,Basic,Gyeonggi,home,email|sms,Explorer
CUST-001872,2025-11-23,37.0,4,24.98,5,3,0.398,0.201,12.9,mobile,Gold,Seoul,beauty,push,Bargain
CUST-001873,2023-09-20,29.0,8,8.15,8,3,0.109,0.826,19.1,mobile,Basic,Daegu,beauty,email|push,Bargain
CUST-001874,2024-11-30,52.0,5,13.83,4,3,0.065,0.28,17.8,desktop,Basic,Seoul,fashion,email|push,Loyal
CUST-001875,2022-01-01,54.0,14,31.55,4,0,0.174,0.432,6.9,mobile,Silver,Seoul,electronics,email|push,Explorer
CUST-001876,2024-01-28,23.0,11,21.81,7,4,0.477,0.093,8.3,mobile,Basic,Seoul,fashion,email,Bargain
CUST-001877,2025-03-18,42.0,8,14.77,8,3,0.152,0.516,45.5,mobile,Gold,Gyeonggi,electronics,email|push|sms,Bargain
CUST-001878,2025-10-18,33.0,16,9.13,10,2,0.351,0.104,18.0,desktop,Basic,Daegu,electronics,push,Explorer
CUST-001879,2023-04-24,25.0,16,35.6,9,6,0.128,0.509,7.1,desktop,Silver,Gyeonggi,electronics,email|sms,Explorer
CUST-001880,2022-12-20,56.0,16,14.59,4,0,0.089,0.532,6.1,desktop,Silver,Gyeonggi,fashion,email|push|sms,Explorer
CUST-001881,2025-07-04,47.0,13,9.78,4,1,0.029,0.362,32.3,mobile,Basic,Gyeonggi,electronics,email,Bargain
CUST-001882,2024-03-12,36.0,11,5.78,5,4,0.206,0.277,9.2,mobile,Basic,Seoul,electronics,email,Bargain
CUST-001883,2024-02-02,36.0,9,21.36,6,2,0.292,0.349,11.2,tablet,Gold,Seoul,home,email|sms,Loyal
CUST-001884,2023-02-16,27.0,8,43.4,6,5,0.07,0.224,10.9,mobile,Gold,Seoul,sports,sms,Explorer
CUST-001885,2023-11-03,38.0,13,20.61,5,7,0.179,0.64,5.2,desktop,Gold,Seoul,electronics,email,Loyal
CUST-001886,2026-03-23,61.0,5,8.66,2,4,0.226,0.515,1.6,mobile,Basic,Gyeonggi,beauty,email,Bargain
CUST-001887,2022-04-21,33.0,15,21.26,6,2,0.091,0.262,9.5,mobile,Basic,Gyeonggi,home,push,Explorer
CUST-001888,2024-06-08,46.0,11,10.8,4,2,0.133,0.326,18.2,mobile,Silver,Daejeon,sports,push|sms,Bargain
CUST-001889,2026-02-24,41.0,13,16.6,7,3,0.349,0.238,8.8,mobile,Silver,Seoul,electronics,email|push|sms,Explorer
CUST-001890,2025-07-21,47.0,7,5.67,7,3,0.2,0.753,8.5,mobile,Basic,Seoul,beauty,sms,Bargain
CUST-001891,2026-05-14,35.0,8,15.42,6,5,0.043,0.332,13.8,desktop,Basic,Busan,sports,sms,Bargain
CUST-001892,2026-05-26,40.0,11,32.85,7,1,0.221,0.344,5.5,mobile,Silver,Seoul,beauty,push,Explorer
CUST-001893,2026-05-08,31.0,9,15.74,8,4,0.067,0.269,25.3,desktop,Basic,Busan,fashion,push|sms,Explorer
CUST-001894,2023-06-21,50.0,7,39.13,7,6,0.118,0.088,10.2,mobile,Silver,Busan,sports,push,Explorer
CUST-001895,2023-11-18,34.0,5,18.3,3,5,0.276,0.509,3.8,tablet,Silver,Gyeonggi,beauty,push,Bargain
CUST-001896,2023-04-23,57.0,6,26.47,3,4,0.204,0.27,11.3,mobile,Basic,Seoul,home,email,Explorer
CUST-001897,2025-05-12,52.0,7,48.75,2,5,0.129,0.722,17.6,mobile,Basic,Seoul,home,email,Explorer
CUST-001898,2024-02-25,34.0,9,44.01,8,6,0.277,0.571,17.6,mobile,Basic,Gyeonggi,fashion,sms,Explorer
CUST-001899,2025-10-08,26.0,8,6.21,7,2,0.294,0.379,5.4,mobile,Silver,Seoul,beauty,sms,Bargain
CUST-001900,2024-05-27,36.0,8,20.46,5,3,0.309,0.385,0.6,mobile,Basic,Daegu,beauty,push,Bargain
CUST-001901,2024-09-14,55.0,11,29.56,6,3,0.051,0.792,16.3,mobile,Basic,Busan,beauty,email|push,Bargain
CUST-001902,2025-02-15,43.0,7,21.55,7,6,0.119,0.689,12.5,mobile,Silver,Daejeon,sports,email,Bargain
CUST-001903,2022-09-09,31.0,6,29.8,9,3,0.068,0.848,4.5,mobile,Silver,Seoul,home,sms,Bargain
CUST-001904,2024-08-28,47.0,10,13.25,7,3,0.027,0.32,3.5,desktop,Silver,Seoul,fashion,email|sms,Bargain
CUST-001905,2024-02-10,37.0,7,15.51,4,5,0.07,0.557,8.7,desktop,Silver,Gyeonggi,beauty,email,Loyal
CUST-001906,2024-01-18,47.0,6,5.42,9,1,0.223,0.387,10.6,tablet,Basic,Gyeonggi,fashion,email,Bargain
CUST-001907,2026-07-20,34.0,9,22.05,4,3,0.195,0.445,27.7,mobile,,Gyeonggi,sports,email|push,Explorer
CUST-001908,2025-11-06,21.0,9,6.14,11,8,0.048,0.231,21.2,mobile,Basic,Gyeonggi,sports,email|sms,Bargain
CUST-001909,2025-07-14,21.0,10,13.43,5,5,0.256,0.285,4.7,mobile,Gold,Seoul,sports,email,Bargain
CUST-001910,2025-05-25,46.0,10,26.32,6,2,0.225,0.478,4.0,mobile,Basic,Gyeonggi,home,email,Loyal
CUST-001911,2023-03-23,53.0,8,14.84,6,4,0.059,0.331,15.0,mobile,Silver,Seoul,beauty,email,Explorer
CUST-001912,2022-05-09,49.0,5,8.91,11,6,0.217,0.218,5.8,desktop,Basic,Gyeonggi,electronics,push,Loyal
